,weblink,price,ad_date,ad_views,brand,model,year,dict_params,city,generation,body,engine,mileage,transmission,drivetrain,drive,body_color,customs_cleared,engine_volume,fuel_type,damaged
543,https://kolesa.kz/a/show/151047167,10200000.0,3 июля,861,Suzuki,Baleno,2023.0,"{'Город': 'Уральск', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Уральск,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),,автомат,передний привод,слева,черный металлик,Да,1.5,бензин,0
544,https://kolesa.kz/a/show/151195251,10200000.0,27 июня,91,Suzuki,Baleno,2023.0,"{'Город': 'Актобе', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Актобе,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),,автомат,передний привод,слева,серый металлик,Да,1.5,бензин,0
545,https://kolesa.kz/a/show/150597884,10200000.0,26 июня,497,Mitsubishi,Xpander,2023.0,"{'Город': 'Актау', 'Поколение': '2017 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Актау,2017 - н.в. 1 поколение,кроссовер,1.5 (бензин),,автомат,передний привод,слева,серый металлик,Да,1.5,бензин,0
546,https://kolesa.kz/a/show/147637913,10250000.0,2 июля,14,Suzuki,Baleno,2023.0,"{'Город': 'Астана', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '6 500 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'голубой металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),6500.0,автомат,передний привод,слева,голубой металлик,Да,1.5,бензин,0
547,https://kolesa.kz/a/show/154912763,10250000.0,1 июля,24,Suzuki,Baleno,2023.0,"{'Город': 'Алматы', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),,автомат,передний привод,слева,белый,Да,1.5,бензин,0
548,https://kolesa.kz/a/show/155549768,10280000.0,30 июня,42,Suzuki,Baleno,2023.0,"{'Город': 'Караганда', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '2 200 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Караганда,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),2200.0,автомат,передний привод,слева,,Да,1.5,бензин,0
549,https://kolesa.kz/a/show/154416874,10300000.0,3 июля,356,Suzuki,Baleno,2023.0,"{'Город': 'Павлодар', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Павлодар,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),,автомат,передний привод,слева,серый металлик,Да,1.5,бензин,0
550,https://kolesa.kz/a/show/152713816,10300000.0,29 июня,278,Suzuki,Ertiga,2023.0,"{'Город': 'Алматы', 'Поколение': '2018 - н.в. 2 поколение', 'Кузов': 'минивэн', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '20 км', 'Коробка передач': 'автомат', 'Привод': 'полный привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2018 - н.в. 2 поколение,минивэн,1.5 (бензин),20.0,автомат,полный привод,слева,черный металлик,Да,1.5,бензин,0
551,https://kolesa.kz/a/show/155422719,10300000.0,27 июня,455,JAC,J7,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'лифтбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '13 200 км', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 1 поколение,лифтбек,1.5 (бензин),13200.0,вариатор,передний привод,слева,черный металлик,Да,1.5,бензин,0
552,https://kolesa.kz/a/show/155437337,10300000.0,27 июня,488,Toyota,Corolla,2023.0,"{'Город': 'Астана', 'Поколение': '2019 - н.в. E210', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '4 200 км', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'голубой металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2019 - н.в. E210,седан,1.6 (бензин),4200.0,вариатор,передний привод,слева,голубой металлик,Да,1.6,бензин,0
553,https://kolesa.kz/a/show/155035652,10300000.0,30 июня,40,Hyundai,Accent,2023.0,"{'Город': 'Алматы', 'Поколение': '2017 - н.в. 5 поколение (HC/YC)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '5 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2017 - н.в. 5 поколение (HC/YC),седан,1.6 (бензин),5000.0,автомат,передний привод,слева,серый металлик,Да,1.6,бензин,0
554,https://kolesa.kz/a/show/155607121,10370000.0,1 июля,175,Hyundai,i20,2023.0,"{'Город': 'Костанай', 'Поколение': '2018 - н.в. 2 поколение рестайлинг (GB/IB)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.4 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}",Костанай,2018 - н.в. 2 поколение рестайлинг (GB/IB),хэтчбек,1.4 (бензин),,автомат,передний привод,слева,синий металлик,Да,1.4,бензин,0
555,https://kolesa.kz/a/show/154909412,10390000.0,1 июля,905,Hyundai,i30,2023.0,"{'Город': 'Шымкент', 'Поколение': '2017 - н.в. 3 поколение (PDE/PD/PDEN)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'бронза металлик', 'Растаможен в Казахстане': 'Да'}",Шымкент,2017 - н.в. 3 поколение (PDE/PD/PDEN),хэтчбек,1.5 (бензин),,автомат,передний привод,слева,бронза металлик,Да,1.5,бензин,0
556,https://kolesa.kz/a/show/152000705,10400000.0,27 июня,2266,Chery,Tiggo 4 Pro,2023.0,"{'Город': 'Талдыкорган', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Талдыкорган,2021 - н.в. 1 поколение,кроссовер,1.5 (бензин),,вариатор,передний привод,слева,белый,Да,1.5,бензин,0
557,https://kolesa.kz/a/show/154178731,10450000.0,29 июня,106,Hyundai,Accent,2023.0,"{'Город': 'Актобе', 'Поколение': '2017 - н.в. 5 поколение (HC/YC)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Актобе,2017 - н.в. 5 поколение (HC/YC),седан,1.6 (бензин),,автомат,передний привод,слева,белый,Да,1.6,бензин,0
558,https://kolesa.kz/a/show/146139332,10490000.0,3 июля,29770,Geely,Coolray,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'жёлтый', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 1 поколение,кроссовер,1.5 (бензин),,робот,передний привод,слева,жёлтый,Да,1.5,бензин,0
559,https://kolesa.kz/a/show/154589701,10490000.0,30 июня,4136,Jetour,X70,2023.0,"{'Город': 'Атырау', 'Поколение': '2018 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Атырау,2018 - н.в. 1 поколение,кроссовер,1.5 (бензин),,автомат,передний привод,слева,,Да,1.5,бензин,0
560,https://kolesa.kz/a/show/154588531,10490000.0,30 июня,1889,Jetour,X70,2023.0,"{'Город': 'Атырау', 'Поколение': '2018 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Атырау,2018 - н.в. 1 поколение,кроссовер,1.5 (бензин),,автомат,передний привод,слева,,Да,1.5,бензин,0
561,https://kolesa.kz/a/show/154121114,10500000.0,3 июля,2032,Suzuki,Baleno,2023.0,"{'Город': 'Актобе', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '80 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Актобе,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),80.0,автомат,передний привод,слева,серый металлик,Да,1.5,бензин,0
562,https://kolesa.kz/a/show/155074253,10500000.0,2 июля,6421,Hyundai,Elantra,2023.0,"{'Город': 'Алматы', 'Поколение': '2020 - н.в. 7 поколение (CN7)', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '17 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Алматы,2020 - н.в. 7 поколение (CN7),седан,1.5 (бензин),17.0,автомат,передний привод,слева,,Да,1.5,бензин,0
563,https://kolesa.kz/a/show/154968693,10500000.0,2 июля,2029,Hyundai,Accent,2023.0,"{'Город': 'Актау', 'Поколение': '2017 - н.в. 5 поколение (HC/YC)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Актау,2017 - н.в. 5 поколение (HC/YC),седан,1.6 (бензин),,автомат,передний привод,слева,черный металлик,Да,1.6,бензин,0
564,https://kolesa.kz/a/show/155417840,10500000.0,28 июня,70,Suzuki,Baleno,2023.0,"{'Город': 'Алматы', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '5 550 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),5550.0,автомат,передний привод,слева,серый металлик,Да,1.5,бензин,0
565,https://kolesa.kz/a/show/154028723,10500000.0,1 июля,25,Suzuki,Baleno,2023.0,"{'Город': 'Павлодар', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '400 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'синий металлик', 'Растаможен в Казахстане': 'Да'}",Павлодар,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),400.0,автомат,передний привод,слева,синий металлик,Да,1.5,бензин,0
566,https://kolesa.kz/a/show/155467867,10500000.0,28 июня,35,Suzuki,Baleno,2023.0,"{'Город': 'Алматы', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '80 км', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),80.0,вариатор,передний привод,слева,белый,Да,1.5,бензин,0
567,https://kolesa.kz/a/show/155185164,10500000.0,29 июня,69,Hyundai,Accent,2023.0,"{'Город': 'Кокшетау', 'Поколение': '2017 - н.в. 5 поколение (HC/YC)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '7 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Кокшетау,2017 - н.в. 5 поколение (HC/YC),седан,1.6 (бензин),7.0,автомат,передний привод,слева,,Да,1.6,бензин,0
568,https://kolesa.kz/a/show/155588370,10500000.0,1 июля,71,JAC,J7,2023.0,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 1 поколение', 'Кузов': 'лифтбек', 'Пробег': '31 000 км', 'Руль': 'слева', 'Цвет': 'серый', 'Растаможен в Казахстане': 'Да'}",Астана,2020 - н.в. 1 поколение,лифтбек,,31000.0,,,слева,серый,Да,,,0
569,https://kolesa.kz/a/show/154699206,10500000.0,30 июня,3354,Haval,M6,2023.0,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '4 500 км', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серебристый', 'Растаможен в Казахстане': 'Да'}",Астана,2021 - н.в. 1 поколение,кроссовер,1.5 (бензин),4500.0,робот,передний привод,слева,серебристый,Да,1.5,бензин,0
570,https://kolesa.kz/a/show/155513509,10500000.0,29 июня,269,УАЗ,Буханка,2023.0,"{'Город': 'Уральск', 'Поколение': '1985 - н.в. 1 поколение', 'Кузов': 'минивэн', 'Объем двигателя, л': '2.7 (бензин)', 'Коробка передач': 'механика', 'Привод': 'полный привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Уральск,1985 - н.в. 1 поколение,минивэн,2.7 (бензин),,механика,полный привод,слева,,Да,2.7,бензин,0
571,https://kolesa.kz/a/show/155131684,10500000.0,28 июня,164,Hyundai,Accent,2023.0,"{'Город': 'Алматы', 'Поколение': '2017 - н.в. 5 поколение (HC/YC)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '6 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2017 - н.в. 5 поколение (HC/YC),седан,1.6 (бензин),6000.0,автомат,передний привод,слева,черный металлик,Да,1.6,бензин,0
572,https://kolesa.kz/a/show/149703663,10500000.0,29 июня,64,Hyundai,Accent,2023.0,"{'Город': 'Алматы', 'Поколение': '2017 - н.в. 5 поколение (HC/YC)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '3 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2017 - н.в. 5 поколение (HC/YC),седан,1.6 (бензин),3000.0,автомат,передний привод,слева,белый,Да,1.6,бензин,0
573,https://kolesa.kz/a/show/154869006,10500000.0,30 июня,36,Suzuki,Baleno,2023.0,"{'Город': 'Шымкент', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '31 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Шымкент,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),31.0,автомат,передний привод,слева,белый металлик,Да,1.5,бензин,0
574,https://kolesa.kz/a/show/155327366,10500000.0,2 июля,151,Hyundai,Accent,2023.0,"{'Город': 'Усть-Каменогорск', 'Поколение': '2017 - н.в. 5 поколение (HC/YC)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '7 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Усть-Каменогорск,2017 - н.в. 5 поколение (HC/YC),седан,1.6 (бензин),7000.0,автомат,передний привод,слева,,Да,1.6,бензин,0
575,https://kolesa.kz/a/show/153627393,10500000.0,27 июня,25,Suzuki,Baleno,2023.0,"{'Город': 'Алматы', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),,автомат,передний привод,слева,белый металлик,Да,1.5,бензин,0
576,https://kolesa.kz/a/show/155550375,10500000.0,30 июня,155,Haval,M6,2023.0,"{'Город': 'Петропавловск', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Петропавловск,2021 - н.в. 1 поколение,кроссовер,1.5 (бензин),,робот,передний привод,слева,белый,Да,1.5,бензин,0
577,https://kolesa.kz/a/show/155440976,10500000.0,28 июня,530,Hyundai,Bayon,2023.0,"{'Город': 'Астана', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.4 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Астана,2021 - н.в. 1 поколение,кроссовер,1.4 (бензин),,автомат,передний привод,слева,,Да,1.4,бензин,0
578,https://kolesa.kz/a/show/155179480,10500000.0,30 июня,83,Volkswagen,Polo,2023.0,"{'Город': 'Астана', 'Поколение': '2020 - н.в. 6 поколение', 'Кузов': 'лифтбек', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '14 500 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Астана,2020 - н.в. 6 поколение,лифтбек,1.6 (бензин),14500.0,автомат,передний привод,слева,белый,Да,1.6,бензин,0
579,https://kolesa.kz/a/show/149687233,10550000.0,30 июня,5810,Suzuki,Baleno,2023.0,"{'Город': 'Астана', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '20 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),20.0,автомат,передний привод,слева,черный металлик,Да,1.5,бензин,0
580,https://kolesa.kz/a/show/149687233,10550000.0,30 июня,5811,Suzuki,Baleno,2023.0,"{'Город': 'Астана', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '20 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'черный металлик', 'Растаможен в Казахстане': 'Да'}",Астана,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),20.0,автомат,передний привод,слева,черный металлик,Да,1.5,бензин,0
581,https://kolesa.kz/a/show/155400388,10550000.0,27 июня,258,Hyundai,i30,2023.0,"{'Город': 'Алматы', 'Поколение': '2017 - н.в. 3 поколение (PDE/PD/PDEN)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '3 000 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2017 - н.в. 3 поколение (PDE/PD/PDEN),хэтчбек,1.6 (бензин),3000.0,автомат,передний привод,слева,белый металлик,Да,1.6,бензин,0
582,https://kolesa.kz/a/show/152110704,10590000.0,3 июля,3018,Haval,M6,2023.0,"{'Город': 'Шымкент', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'робот', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Шымкент,2021 - н.в. 1 поколение,кроссовер,1.5 (бензин),,робот,передний привод,слева,,Да,1.5,бензин,0
583,https://kolesa.kz/a/show/153874548,10590000.0,29 июня,111,Hyundai,i30,2023.0,"{'Город': 'Актау', 'Поколение': '2017 - н.в. 3 поколение (PDE/PD/PDEN)', 'Кузов': 'универсал', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Актау,2017 - н.в. 3 поколение (PDE/PD/PDEN),универсал,1.5 (бензин),,автомат,передний привод,слева,белый,Да,1.5,бензин,0
584,https://kolesa.kz/a/show/155635938,10590000.0,2 июля,32,JAC,JS4,2023.0,"{'Город': 'Костанай', 'Поколение': '2018 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '15 км', 'Коробка передач': 'вариатор', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Костанай,2018 - н.в. 1 поколение,кроссовер,1.5 (бензин),15.0,вариатор,передний привод,слева,белый,Да,1.5,бензин,0
585,https://kolesa.kz/a/show/152390156,10600000.0,2 июля,10,Suzuki,Baleno,2023.0,"{'Город': 'Актобе', 'Поколение': '2015 - н.в. 2 поколение (FW/EW)', 'Кузов': 'хэтчбек', 'Объем двигателя, л': '1.5 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Актобе,2015 - н.в. 2 поколение (FW/EW),хэтчбек,1.5 (бензин),,автомат,передний привод,слева,белый,Да,1.5,бензин,0
586,https://kolesa.kz/a/show/155257978,10600000.0,1 июля,216,Changan,CS75,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 1 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '200 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. 1 поколение рестайлинг,кроссовер,1.5 (бензин),200.0,автомат,передний привод,слева,белый металлик,Да,1.5,бензин,0
587,https://kolesa.kz/a/show/153065898,10670000.0,27 июня,1140,Hyundai,Accent,2023.0,"{'Город': 'Караганда', 'Поколение': '2017 - н.в. 5 поколение (HC/YC)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Пробег': '5 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Караганда,2017 - н.в. 5 поколение (HC/YC),седан,1.6 (бензин),5.0,автомат,передний привод,слева,белый,Да,1.6,бензин,0
588,https://kolesa.kz/a/show/150957969,10690000.0,3 июля,33589,Hyundai,Elantra,2023.0,"{'Город': 'Усть-Каменогорск', 'Поколение': '2020 - н.в. 7 поколение (CN7)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'серый металлик', 'Растаможен в Казахстане': 'Да'}",Усть-Каменогорск,2020 - н.в. 7 поколение (CN7),седан,1.6 (бензин),,автомат,передний привод,слева,серый металлик,Да,1.6,бензин,0
589,https://kolesa.kz/a/show/113130370,10690000.0,1 июля,5178,Hyundai,Elantra,2023.0,"{'Город': 'Шымкент', 'Поколение': '2020 - н.в. 7 поколение (CN7)', 'Кузов': 'седан', 'Объем двигателя, л': '1.6 (бензин)', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Шымкент,2020 - н.в. 7 поколение (CN7),седан,1.6 (бензин),,автомат,передний привод,слева,белый,Да,1.6,бензин,0
590,https://kolesa.kz/a/show/155327411,10700000.0,2 июля,615,Toyota,Corolla,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. E210', 'Кузов': 'седан', 'Объем двигателя, л': '1.5 (бензин)', 'Пробег': '40 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый металлик', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. E210,седан,1.5 (бензин),40.0,автомат,передний привод,слева,белый металлик,Да,1.5,бензин,0
591,https://kolesa.kz/a/show/155598277,10700000.0,2 июля,841,Changan,CS75,2023.0,"{'Город': 'Алматы', 'Поколение': '2019 - н.в. 1 поколение рестайлинг', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.8 (бензин)', 'Пробег': '900 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Растаможен в Казахстане': 'Да'}",Алматы,2019 - н.в. 1 поколение рестайлинг,кроссовер,1.8 (бензин),900.0,автомат,передний привод,слева,,Да,1.8,бензин,0
592,https://kolesa.kz/a/show/155036393,10700000.0,3 июля,601,Hyundai,Bayon,2023.0,"{'Город': 'Алматы', 'Поколение': '2021 - н.в. 1 поколение', 'Кузов': 'кроссовер', 'Объем двигателя, л': '1.4 (бензин)', 'Пробег': '1 500 км', 'Коробка передач': 'автомат', 'Привод': 'передний привод', 'Руль': 'слева', 'Цвет': 'белый', 'Растаможен в Казахстане': 'Да'}",Алматы,2021 - н.в. 1 поколение,кроссовер,1.4 (бензин),1500.0,автомат,передний привод,слева,белый,Да,1.4,бензин,0
